,index,종류별,상황별,제목,url,조회수,셰프,인분,조리시간,난이도,재료,인트로,조리순서,해시태그,해시태그_수정,재료별_소고기,재료별_돼지고기,재료별_닭고기,재료별_육류,재료별_채소류,재료별_해물류,재료별_달걀/유제품,재료별_쌀,재료별_밀가루,재료별_건어물류,재료별_버섯류,재료별_과일류,재료별_곡류,방법별_볶음,방법별_끓이기,방법별_부침,방법별_조림,방법별_무침,방법별_비빔,방법별_찜,방법별_절임,방법별_튀김,방법별_삶기,방법별_굽기,방법별_회,cluster_label
150,151,밑반찬,일상,"소고기두부조림 만드는 법, 양념이 쏘~옥 밴 간장두부조림 레시피",https://www.10000recipe.com/recipe/7062773,-0.6833718932123157,,0.0,0.0,,"['두부', '소고기 다짐육', '대파', '다진 마늘', '홍고추', '식용유', '통깨', '간장', '올리고당', '맛술', '물', '참기름', '후추']","두부한모와 소고기다짐육100g으로 간단하면서도 든든한 두부조림을 만들어봤어요. 아이 반찬으로도 좋고, 고기와 두부가 어우러져 단짠 매력이 가득한 두부반찬이에요.","['간장 2.5큰술, 올리고 당 1큰술, 맛술 1큰술, 물 100ml (종이컵 반 정도) 넣어 양념장을 만들어주세요.', '두부를 1cm 두께로 잘라 키친타월로 물기를 닦아주세요. 팬에 기름을 두르고 앞뒤로 3~5분씩 노릇하게 구워줍니다.', '두부를 접시에 꺼내두고, 같은 팬에 다진 마늘과 대파(또는 양파)를 볶아 향을 내주세요. 여기에 소고기 다짐육을 넣고 볶아줍니다.', '팬에 구운 두부와 볶은 고기를 넣고 양념장을 부어주세요. 중약불에서 7~8분간 두부가 양념을 흡수하도록 졸여주세요. 국물이 자작하게 남을 때 홍고추와 후추를 넣어주세요.', '불을 끄고 참기름 1작은술을 둘러 마무리해 주세요.', '접시에 자박하게 담고 통깨를 뿌려 완성해 주세요.']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,151
151,152,밑반찬,일상,< 반찬 > 버섯불고기,https://www.10000recipe.com/recipe/6929372,-0.23457908363241667,,0.0,0.0,,"['소고기', '느타리버섯', '새송이버섯', '양파', '대파', '떡', '다진마늘', '다진대파', '진간장', '참기름', '후춧가루', '설탕']",맛있는 버섯불고기 반찬 입니다,"['다진마늘 2T 다진대파 3T 진간장 3T 참기름 1/2T 후춧가루 조금 뿌리고', '고기에 간이 베이도록 섞어주세요', '느타리버섯 새송이버섯 양파 대파를 썰어 주세요', '떡을 준비합니다', '예열한 팬에 고기를 얇게 펴고 볶아주세요', '익은 고기를 먹기 좋게 자르고 준비한 야채를 넣고 골고루 익혀주세요', '떡을 넣고 같이 볶아주세요(없으면 생략)', '떡이 익으면 불을 끄고 참기름을 둘러 줍니다']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168
152,153,밑반찬,일상,유기농한우 사태 메추리알 장조림,https://www.10000recipe.com/recipe/7021733,-0.48028258930490203,,0.0,0.0,,"['유기농 사태', '통마늘', '대파', '후추', '생강청', '간장', '매실청', '참치액', '연두', '메추리알', '청양고추']",유기농한우 사태로 만든 메추리알까지 듬뿍 넣어 국물까지 비벼 먹을 수 있는 사태 메추리알 장조림 만들어 볼게요,"['유기농 사태 424g(두팩) 물에 담궈 약 30분간 핏물을 제거해 주세요 믹싱볼', '통마늘 11개 넣고 끓여 주세요 냄비', '대파 1대 큼직하게 썰어 넣어 주세요 도마 , 조리용나이프', '후추 넉넉히', '생강청 2큰술 조리용스푼', '사태를 끓인 물을 그대로 사용할 예정! 국물도 맛있어 지도록 재료를 넣고 끓여 주고 거품은 싹~ 거둬 주세요', '사태를 꺼내어 열기를 식혀 주세요 도마 , 조리용나이프', '사태 열기가 식으면 결대로 손으로 찢어 주시거나 칼로 먹기 좋게 썰어 주세요', '균일하게 썬 사태를 국물에 넣어 주세요', '메추리알 1봉지를 깨끗히 씻어 넣어 주세요', '간장 3큰술', '매실청 1큰술', '참치액 1큰술', '연두 1큰술', '매콤함을 위한 청양고추 3개를 썰어 넣어 주세요', '시식타임~ 고기가 부들부들 너무 맛있고 국물은 밥까지 비벼먹기 딱이더라고요!', '장조림 덮밥으로 만들어 먹어도 딱! 맛있는 유기농 한우로 만든 사태 메추리알 장조림 맛있게 만들어 드세요 찬기']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,237
153,154,밑반찬,일상,유아식 반찬 \'사태메추리알장조림\',https://www.10000recipe.com/recipe/7006441,0.18772381674216762,,0.0,0.0,,"['사태', '메추리알', '양파', '대파 흰부분', '당근', '마늘', '물', '미림', '양조간장', '설탕', '올리고당']",사태 부위를 활용하여 아이들이 먹기에도 부드럽고 맛있는 장조림을 만들어 봤습니다 :),"['우선 사태 겉면의 핏물은 키친타올로 제거하고 20분 정도 물에 담가 핏물을 빼준다.', '핏물을 제거한 사태는 흐르는 물에 가볍게 한 번 더 씻어주고 2L 물에 대파, 양파, 당근, 마늘과 함께 넣어 40분 정도 중불에서 끓여준다. 이 때 사태를 작은 조각으로 잘라서 넣어도 된다.', '중간 중간 올라오는 거품은 걷어낸다.', '사태를 먼저 건져내고 체에 육수를 걸러준다. 육수는 장조림을 만들 때 활용한다.', '한김 식힌 사태는 손으로 잘게 찢어준다. 쫀득쫀득하고 부드러운 사태가 느껴진다면 잘 삶아진 것이다.', '깐메추리알도 물에 두세번 헹궈서 준비해준다.', '체에 걸러둔 육수를 냄비에 다시 붓고 메추리알과 찢어서 준비한 사태, 분량의 양념을 넣고 센불로 끓여준다.', '끓기시작하면 중강불로 졸여주면 되는데, 중간에 간을 한 번 보고 취향에 맞게 간장이나 설탕을 더해준다. 고기와 메추리알이 자박하게 졸아들면 완성.']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71
154,155,밑반찬,일상,다짐육 메추리알 장조림 정말 쉬운 소고기 메추리알 장조림 만드는 법,https://www.10000recipe.com/recipe/7026515,-0.7444138579028239,,0.0,0.0,,"['메추리알', '소고기다짐육', '물', '진간장', '맛술', '설탕', '올리고당', '분말 육수', '통깨']",소고기장조림을 참 좋아하는데 아이가 메추리알도 좋아해 집에서 만들어 보려고 해도 이게 소고기 삶아서 찢고 다시 넣는 게 일이더라구요. 그래서 만들어 본 초간단 소고기 메추리알 장조림! 소고기 다짐육으로 만들어 간단하고 아이도 참 좋아해요.,"['소고기 다짐육에 맛술 1T를 넣어 팬에 볶아 줍니다. 멀티팬 , 조리용스푼', '소고기가 볶아지면 물 500ml, 진간장 100ml, 맛술 2T, 설탕 2T, 올리고당 2T, 가루 육수 1포를 넣고 끓여 줍니다.', '메추리알 1팩을 넣고 뚜껑을 닫아 20분 정도 조려 줍니다. 메추리알 조리법', '완성된 장조림을 그릇에 담고 통깨 약간 뿌려주면 완성입니다.']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
155,156,밑반찬,일상,소고기 꽈리고추 장조림,https://www.10000recipe.com/recipe/7027112,0.9021835418304415,,0.0,0.0,,"['소고기 안심', '꽈리고추', '계란', '파뿌리', '통후추', '팔각', '정향', '월계수 잎', '물', '진간장', '맛술', '설탕']",부드러운 소고기 안심으로 만든 장조림입니다. 만들어 놓으면 마음까지 넉넉해지는 밑반찬이죠. 부드러운 소고기 안심을 푹 익혀서 결대로 찢어 주고 아삭한 꽈리고추와 삶은 계란도 함께 넣어 푸짐함을 더했어요.,"['1. 소고기 안심에 중간중간 보이는 근막과 기름은 정리해 주세요. 2. 키친타올로 눌러서 핏물을 제거해 주세요. 키친타올 , 도마 , 조리용나이프 , 볼', '1. 냄비에 소고기가 잠길 정도의 물을 부어 주세요. 2. 소고기와 파뿌리 통후추 월계수 잎 정향과 팔각을 넣어 주세요. 3. 물이 끓어오르면 중불로 낮추어서 40분 이상 충분히 삶아 주세요. 4. 불을 끈 채 뚜껑을 닫고 10분간 뜸 들여 주세요. 냄비', '삶은 소고기는 건져서 한 김 시켜 주세요. 밧드', '소고기는 결대로 찢어 주세요.', '계란은 삶아서 껍질을 벗겨 놓습니다. 달걀 삶는법', '꽈리고추는 꼭지를 떼어내고 길이가 긴 것은 반으로 잘라 주세요.', '1.고기 삶은 육수는 채에 받쳐 걸러 주세요. 2. 냄비에 육수 세 컵을 붓고 진간장 맛술 그리고 설탕을 넣어 주세요. 3. 조림장을 팔팔 끓여 주세요. 채반', '조림장이 끓어오르면 고기를 넣고 중불로 낮추어 5분간 더 끓여 주세요. 요리스푼', '삶은 계란을 넣고 한 면에 조림장 물이 스며들었으면 뒤집어서 반대면도 졸여 주세요.', '마지막으로 꽈리고추를 넣고 한소끔 더 끓여 줍니다.', '접시에 담아 완성합니다. 접시']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30
156,157,밑반찬,일상,소고기무청시래기된장지짐!,https://www.10000recipe.com/recipe/6991676,-0.1159503597999198,,0.0,0.0,,"['소고기', '삶은 무청시래기', '청양고추', '재래된장', '다진마늘', '코인육수', '후추가루']",어렸을적 많이 먹었던 무청시래기를 소고기를 넣어서 짤박하게 된장찌개처럼 끓여봤어요,"['삶은 무청시래기를 준비후에 줄기부분쪽에 겉껍질을 살살 벗겨주세요 겉껍질을 제거해주시면 부드러운식감의 무청시래기가 되네요', '손질한 무청시래기를 찬물에서 씻어 물기를 꼭짜주시고 먹기좋은 길이로 잘라주세요', '소고기를 준비후에 찬물에 담구어서 핏물을 빼주세요', '자른무청시래기가 살짝 잠기도록 물을 부어주시고 육수코인(해물품은한알)2개를 넣어주시고 재래된장을 풀어주세요', '담구어 주었던 소고기를 물기를 꼭짜서 넣어주세요', '다진마늘,후추가루를 넣고 청양고추를 넣어주신후 센불에서 10분을 끓여주시고 중약불에서 7~8을 더 끓여내주시면 되세요', '국물의 간을 보시고 부족하신것은 추가해주시면 되시지만 저는 짜지않게 만들었어요 무청시래기만 건져내서 밥에 고추장,참기름만 넣어서 쓱쓱 비벼먹고 국물은 호로록 마시네요ㅎㅎ']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
157,158,밑반찬,일상,소고기 메추리알 장조림,https://www.10000recipe.com/recipe/7061681,-0.3846885691292007,,0.0,0.0,,"['다진소고기', '마늘쫑', '메추리알', '다진 마늘', '미림', '후추', '진간장', '참치액', '흑설탕', '올리고당']",단짠단짠 간장 소스에 맛깔나게 졸여진 다진 소고기 장조림은 어린이반찬으로도 좋지만 갓 지은 밥 위에 올려 버터 한 쪽 넣고 비벼 먹어도 맛있어요. 간장 계란밥의 업그레이드 버전으로 다진 소고기가 들어가 더 맛있거든요. 바쁜 일상 속에서도 뚝딱!! 만들 수 있는 메추리알 소고기 장조림 만드는 법 소개할게요.,"['마늘쫑은 깨끗이 세척해 1cm 정도 길이로 잘라 준비해 주세요.', '다진 소고기는 키친타월에 눌러 핏물 제거 후 프라이팬에 넣고 다진 마늘 1T, 미림 1T, 후추 넣고 고기가 뭉치지 않게 저어가며 중불에 익혀줍니다.', '다진 소고기가 익으면 진간장 50ml, 참치액 1T, 흑설탕(볼록하게) 2T, 올리고 당 2T를 넣고 중간중간 볶아 오르는 지저분한 거품은 걷어가며 볶아주세요.', '간장이 볶기 시작하면 메추리알을 넣고 간장색이 배이도록 졸여주신 후 마늘쫑을 넣고 살짝만 익혀 불을 끄고 참기름과 통깨 뿌려 주시면 완성!!']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52
158,159,밑반찬,일상,부드러운 소고기장조림레시피,https://www.10000recipe.com/recipe/7050395,-0.7440299461752106,,0.0,0.0,,"['우둔살', '육수', '대파', '진간장', '설탕', '알룰로스', '맛술', '생강가루', '통마늘']","아이 반찬 고민될 때, 한번 만들어 두면 며칠 든든한 소고기장조림 기름기 적은 우둔살로 만들어 담백하고 오래 조려도 부드러운 식감이라 아이들이 잘 먹어요 짭조름하면서도 자극적이지 않은 간장 베이스의 장조림 만들기","['우둔살 200g을 끓는 물에 넣고 데친 후 물 500ml에 대파를 넣고 40분~50분 정도 푹 끓여주세요 부드럽고 결이 찢어질 정도예요 냄비 중약 불 센 불에서 끓인 뒤, 중약 불로 줄이고 뭉근히 삶는 게 포인트 대파 손질법', '고기 삶은 물은 버리지 말고 체어 걸려서 같이 활용하면 맛이 더 깊어져요 약 2~300ml 정도의 고기 육수가 나와요', '우둔살은 부드럽게 잘 삶아도 질긴 힘줄이나 막이 섞여 있어서 아이 먹일 때 신경 써줘야 해요 힘줄은 질기고 소화도 잘 안되기 때문에 깔끔하게 제거하는 게 좋아요 요리집게 , 믹싱볼 , 채망 결대로 찢어서 조리면 양념이 더 잘 베어서 맛있는 밑반찬이 된답니다.', '고기 삶은 육수와 준비한 양념장 간장 3, 설탕 1, 맛술, 1 ,생강가루 약간, 통마늘 5개를 넣어요 중약불에서 10~15분가량 자작하게 졸여요 요리스푼', '중간에 거품은 걷어내야 깔끔한 우둔살 장조림을 만들 수 있어요.', '알룰로스 0.5 , 간장 1은 간을 보고 부족하다 싶을 때 추가로 넣어 마무리합니다. 국물이 거의 졸아들면 불을 꺼주세요', '정성스럽게 고기를 부드럽게 삶고 양념에 자작하게 졸여 만든 장조림 한통 아이가 먹기 편한 식감이라 밥반찬으로 딱이에요 접시 , 반찬통']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70
159,160,밑반찬,일상,메추리알소고기장조림,https://www.10000recipe.com/recipe/7024463,-0.4127141252449686,,0.0,0.0,,"['깐메추리알', '소고기', '물', '통마늘', '고추', '간장', '설탕']",반찬으로 장조림만한게 없죠!! 메추리알 듬뿍 넣고 맛있는 메추리알소고기장조림 만들어보아요.,"['손질된 메추리알 물로 한 번 더 헹궈 준비해요. 볼 , 채반', '장조림용 소고기는 끓는 물에 한 번 삶아 기름기를 제거해요. 너무 오래 삶지는 않아요. 냄비', '물에 간장, 설탕, 소고기, 고추, 통마늘을 넣고 고기와 양념이 어우러지도록 끓여요.', '고기가 90% 익었을 때 메추리알을 넣고 100% 끓여 익혀요. 요리스푼', '한 입 쏙쏙 들어가는 메추리알과 담백한 소고기로 맛을 낸 메추리알소고기장조림 완성!! 접시']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,149
160,161,밑반찬,일상,든든한 밑반찬 ~ 소고기 사태 장조림 만드는법,https://www.10000recipe.com/recipe/7028635,-0.7444138579028239,,0.0,0.0,,"['한우 사태', '물', '소주', '한우 육수', '양조간장', '설탕', '소주', '마늘', '생강', '건표고버섯', '대추', '청양고추']","오늘은 한우 사태 한팩을 사서 허비가 좋아하는 장조림을 뚝딱 만들었어요. 장조림을 맛있고 쉽게 하는 젤 중요한 포인트는 질긴 사태나 장조림용 소고기를 물만 붓고 푹 오래 끓여서 부드럽게 하는 거예요. 이 과정이 장조림 공정의 80프로는 차지하는 거 같아요. 소고기를 푹 끓여서 나온 맛성분이 다 담긴 육수도 활용하구요. 그 다음엔 간장 설탕으로 간을 맞춰 뭉근하게 끓여 주면 부드럽고 간도 딱 맞는 장조림이 완성되요, 바로 만들어 따뜻하고 양념이 배어 색도 진해진 장조림은 구수하고 쫄깃한 맛이 호사스런 밥반찬으로 최고죠. 장조림에 삶은 계란을 넣어서 계란 소고기 장조림을 하면 더 푸짐하고 계란 장조림과 소고기 장조림을 골라먹는 재미가 있는데 이번엔 급하게 하느라 소고기 장조림만 만들어 조금 아쉽네요. 남은 장조림은 냉장고에 넣어 두었다가 차갑게 먹어도 좋지만 전자레인지에 1분 정도 돌려서 따뜻하게 먹으면 고기가 쫌 더 부드러워져서 더 맛나요. 다른 반찬 없어도 장조림 차려 놓으면 왠지 있어 보이는, 좀 차린듯한 식탁이 되더라구요. 조림 간장도 넘 짜지 않게 간이 되어서 밥을 비벼 먹어도 넘 맛난 맛간장이예요. ​ ​ ​ ​","['소고기 사태를 물에 한번 씻어 놓고 크기라 넘 커서 반을 잘라 끓는 물에 넣어 줬어요. 도마 , 조리용나이프', '소고기 사태를 물에 한번 씻어 놓고 크기라 넘 커서 반을 잘라 끓는 물에 넣어 줬어요. 냄비', '첨엔 불순물 때문에 거품이 많이 생기는데 뚜껑을 열고 거품은 숟가락으로 떠내주세요. 숟가락', '거품이 잦아 들면 뚜껑을 덮고 소주 한스푼 넣고 중강불로 40분 정도 끓여 주세요. 소고기를 젓가락으로 찔러 봐서 핏물이 안나올 정도로 푹 끓여 주세요. 덩어리 고기라 익히는데 시간이 걸려요.', '소고기를 건져 도마에 식혀 놓아요.', '삶은 소고기를 한입 크기로 먹기 좋게 썰어 주세요.', '육수는 500ml정도만 남기고 남는 육수는 냉장고에 넣었다가 찌개나 국요리 육수로 사용해요. 육수에 썰어 놓은 고기를 넣어요.', '양조간장과 설탕을 넣어요.', '깊은 맛을 내기 위해 마늘, 청양고추, 표고버섯, 생강을 넣어 주세요.', '중약불에서 10분 정도 뚜껑을 덮고 끓여 주세요.', '양념이 잘 배어든 장조림을 그릇에 담아 주세요. 뚝배기']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24
